X,Y,OBJECTID_1,OBJECTID,GCOMPID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,PIPECO,COMPID,OPERATOR,POSREL,NUM_UNITS,CERT_HP,PLANT_COST,EXP_FUEL,EXP_OTHER,GAS_COMPRE,OP_COMP_HR,OP_NUM_COM,OP_DATE_PE,EXP_POWER,ELEC_COMPR
-77.8486609999999,41.4301980000001,563,563,GCOMP274,NO. 530 LEIDY-TAMARACK STORAGE FIELD,189 GAS PLANT LN,RENOVO,PA,17764,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CLINTON,42035,USA,41.430198,-77.848661,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/30 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,-999,0,43094375,2835387,2836649,2303775,0,0,1970/01/01 00:00:00+00,0,0
-94.7526508989999,43.7606819550001,564,564,GCOMP275,#13 - MARTIN COUNTY,1890 60TH AVENUE,TRIMONT,MN,56176,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MARTIN,27091,USA,43.760681955,-94.752650899,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/15 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.northernborder.com/,NORTHERN BORDER PIPELINE COMPANY,89,NORTHERN BORDER PIPELINE COMPANY,WITHIN 40 FEET,1,38000,22657594,5595419,212554,1931594,8582,1,2012/02/03 00:00:00+00,0,0
-100.907539516,39.393420028,565,565,GCOMP276,COLBY,1894 COUNTY ROAD 27,COLBY,KS,67701,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,THOMAS,20193,USA,39.393420028,-100.907539516,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/09 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline.tallgrassenergylp.com/,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,53,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,WITHIN 40 FEET,3,2140,920990,0,0,0,0,0,1970/01/01 00:00:00+00,0,0
-91.597063,32.4673020000001,566,566,GCOMP277,DELHI,1894 HIGHWAY 80 WEST,DELHI,LA,71232,6619,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RICHLAND,22083,USA,32.467302,-91.597063,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/10/27 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,8,31900,30807834,193515,433023,73843,5342,5,2012/11/28 00:00:00+00,0,0
-77.71997,39.8908080000001,567,567,GCOMP278,CHAMBERSBURG,1894 WARM SPRINGS RD,CHAMBERSBURG,PA,17201,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FRANKLIN,42055,USA,39.890808,-77.71997,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/25 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,4,24800,28830897,240340,579125,83887,6839,3,2012/01/04 00:00:00+00,918894,14139485
-82.287527,39.7810260000001,568,568,GCOMP279,SOMERSET,1895 BIG INCH RD NE,SOMERSET,OH,43783,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PERRY,39127,USA,39.781026,-82.287527,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/31 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,8,18300,27849379,324304,0,120936,13030,7,2012/03/13 00:00:00+00,84812,830200
-99.158535603,36.438009347,569,569,GCOMP28,MOORELAND,"1/4 MI E OF MOORELAND (ON HWY 412);N2160 RD",MOORELAND,OK,73852,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WOODWARD,40153,USA,36.438009347,-99.158535603,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/10/21 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,2,17226,11246096,1210867,881811,451343,8611,2,2012/10/04 00:00:00+00,0,0
-99.5814,37.207458,570,570,GCOMP280,CLARK COUNTY 2,1895 COUNTY ROAD 30,ASHLAND,KS,67831,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CLARK,20025,USA,37.207458,-99.5814,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/10/20 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.dcpmidstream.com/,"CIMARRON RIVER PIPELINE, LLC",575,"CIMARRON RIVER PIPELINE, LLC",WITHIN 40 FEET,2,1300,7037940,0,53079,142127,20006,4,2012/12/19 00:00:00+00,12141,34773
-92.261989812,31.875689472,571,571,GCOMP281,OLLA,190 TURBINE RD,OLLA,LA,71465,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LA SALLE,22059,USA,31.875689472,-92.261989812,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/17 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://infopost.bwpmlp.com/,"GULF SOUTH PIPELINE COMPANY, LP",11,"GULF SOUTH PIPELINE COMPANY, LP",WITHIN 40 FEET,2,15000,9869467,840700,308678,311262,2933,1,2012/01/18 00:00:00+00,0,0
-82.1948609999999,40.0708050000001,572,572,GCOMP282,NEWARK,19042 NASHPORT RD SE,NASHPORT,OH,43830,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MUSKINGUM,39089,USA,40.070805,-82.194861,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,3,16900,14146113,47022,317397,20675,598,2,2012/04/26 00:00:00+00,0,0
-89.9133087,32.2890754270001,573,573,GCOMP283,RANKIN,191 ANDREW CHAPEL ROAD,BRANDON,MS,39042,8779,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RANKIN,28121,USA,32.289075427,-89.9133087,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/10 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://ixsnp.sonetpremier.com/,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",7,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,5,6050,6619834,367383,340211,132960,11529,3,2012/09/28 00:00:00+00,0,0
-79.869683123,40.243698835,574,574,GCOMP284,HUTCHINSON,1911 HAYDEN BLVD,ELIZABETH,PA,15037,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ALLEGHENY,42003,USA,40.243698835,-79.869683123,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,2,250,103204,0,161520,0,7511,2,2012/11/04 00:00:00+00,11693,150240
-88.191762,41.5064310000001,575,575,GCOMP285,STATION 113 - SHOREWOOD,19132 COUNTY FARM RD,JOILIET,IL,60431,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WILL,17197,USA,41.506431,-88.191762,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/16 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,9,13050,20893647,0,0,30950,1769,7,2012/05/27 00:00:00+00,0,0
-92.9988838369999,29.776795211,576,576,GCOMP286,GRAND CHENIER,192 MERMENTAU RIVER RD,GRAND CHENIER,LA,70643,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CAMERON,22023,USA,29.776795211,-92.998883837,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/10/21 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,2,13990,25833229,339,149243,133,0,0,1970/01/01 00:00:00+00,0,0
-95.298455,38.172946,577,577,GCOMP287,411 WELDA,19209 SW MARYLAND RD,WELDA,KS,66091,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ANDERSON,20003,USA,38.172946,-95.298455,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/18 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,https://csi.sscgp.com/,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",43,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",WITHIN 40 FEET,9,25607,27740166,347556,751978,117619,6608,9,2012/01/13 00:00:00+00,0,0
-85.668283751,36.830918513,578,578,GCOMP288,TOMPKINSVILLE,1921 PIPELINE RD,SUMMER SHADE,KY,42166,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,METCALFE,21171,USA,36.830918513,-85.668283751,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/31 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,2,30000,11681857,0,0,0,1381,0,1970/01/01 00:00:00+00,5001312,36142984
-96.942853,28.7001260000001,579,579,GCOMP289,#9 - VICTORIA,1925 OLD BLOOMINGTON RD N,VICTORIA,TX,77905,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,VICTORIA,48469,USA,28.700126,-96.942853,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/01 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,7,14000,12497709,6222,547976,2313,57,1,2012/04/04 00:00:00+00,0,0
-104.391485581,48.2101021400001,580,580,GCOMP29,#3 - ROOSEVELT COUNTY,10 MILES NE OF CULBERTSON,FROID,MT,59226,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ROOSEVELT,30085,USA,48.21010214,-104.391485581,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/15 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.northernborder.com/,NORTHERN BORDER PIPELINE COMPANY,89,NORTHERN BORDER PIPELINE COMPANY,WITHIN 40 FEET,1,38000,30380946,5429500,215378,1879267,8696,1,2012/03/07 00:00:00+00,0,0
-79.52806,40.7163150000001,581,581,GCOMP290,CROOKED CREEK,1942 PA-66,FORD CITY,PA,16226,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ARMSTRONG,42005,USA,40.716315,-79.52806,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/21 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,https://www.natfuel.com/,"EQUITRANS, L.P.",24,"EQUITRANS, L.P.",WITHIN 40 FEET,2,500,-999,0,0,0,0,0,1970/01/01 00:00:00+00,0,0
-79.548869,40.3848310000001,582,582,GCOMP291,OAKFORD,195 ADELE LN,GREENSBURG,PA,15601,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WESTMORELAND,42129,USA,40.384831,-79.548869,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/31 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,15,43800,95448598,1497292,0,524034,43418,15,2012/01/04 00:00:00+00,4819681,-999
-92.201220506,31.163281182,583,583,GCOMP292,MARKSVILLE,195 UNITED GAS LANE,PINEVILLE,LA,71360,1109,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RAPIDES,22009,USA,31.163281182,-92.201220506,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/17 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://infopost.bwpmlp.com/,"GULF SOUTH PIPELINE COMPANY, LP",11,"GULF SOUTH PIPELINE COMPANY, LP",WITHIN 40 FEET,4,13200,5812689,1165580,476570,438068,21624,3,2012/08/22 00:00:00+00,0,0
-78.1324999999999,36.7547220000001,584,584,GCOMP293,NO. 167 SOUTH HILL,1950 CHAPTICO RD,SOUTH HILL,VA,23970,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MECKLENBURG,51117,USA,36.754722,-78.1325,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/25 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,2,7800,13365822,58311,628995,15275,383,1,2013/02/18 00:00:00+00,0,0
-81.8331479999999,29.2980370000001,585,585,GCOMP294,STATION 17,19555 NE HWY 314,FORT MCCOY,FL,32134,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MARION,12083,USA,29.298037,-81.833148,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/18 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,6,26100,32770698,2451607,1135363,839454,29335,6,2012/01/03 00:00:00+00,0,0
-72.002106867,42.122074712,586,586,GCOMP295,#264 - CHARLTON CITY,196 CARPENTER HILL RD.,CHARLTON,MA,01507,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WORCESTER,25027,USA,42.122074712,-72.002106867,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/03 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,2,12552,35118322,1841580,206048,650263,13177,2,2012/01/22 00:00:00+00,0,0
-79.339502157,39.63982099,587,587,GCOMP296,ACCIDENT,196 TEXAS EASTERN DR,ACCIDENT,MD,21520,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,GARRETT,24023,USA,39.63982099,-79.339502157,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/01 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,2,11000,67567917,724349,0,274405,4638,2,2012/05/05 00:00:00+00,109627,-999
-78.0007899999999,41.8529090000001,588,588,GCOMP297,#313 - COUDERSPORT,197 TENNESSEE RD,COUDERSPORT,PA,16915,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,POTTER,42105,USA,41.852909,-78.00079,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/10/29 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,14,29450,78325745,0,2174520,0,61331,10,2012/04/18 00:00:00+00,0,0
-102.167706,41.0924840000001,589,589,GCOMP298,BIG SPRINGS,19726 US-30,BIG SPRINGS,NE,69122,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,DEUEL,31049,USA,41.092484,-102.167706,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/09 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline.tallgrassenergylp.com/,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,53,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,WITHIN 40 FEET,8,11245,16621546,0,0,133759,12825,1,2012/07/12 00:00:00+00,0,0
-94.665274,32.598036,590,590,GCOMP299,STATION 388 - LONGVIEW,19887 HYNSON SPRINGS RD,LONGVIEW,TX,75601,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HARRISON,48203,USA,32.598036,-94.665274,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/15 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,7,36000,62581839,0,0,0,6569,6,2012/06/18 00:00:00+00,-999,31303989
-74.723286007,42.9292035920001,591,591,GCOMP3,BROOKMANS CORNER,.3 MILES NW OF CASLER ROAD * BROOKMANS CORNERS ROAD,FORT PLAIN,NY,13339,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MONTGOMERY,36057,USA,42.929203592,-74.723286007,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/25 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,1,7300,11131537,22335,227529,7572,79,1,2012/01/15 00:00:00+00,0,0
-88.842860436,32.149937365,592,592,GCOMP30,ENTERPRISE,100 COUNTY ROAD 332,ENTERPRISE,MS,39330,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CLARKE,28023,USA,32.149937365,-88.842860436,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/10 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://ixsnp.sonetpremier.com/,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",7,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,8,27720,67469985,4057679,2254255,1467420,58607,7,2012/11/13 00:00:00+00,0,0
-83.166418,39.6489550000001,593,593,GCOMP300,FIVE POINTS,19909 FIVE POINTS PIKE,WILLIAMSPORT,OH,43164,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PICKAWAY,39129,USA,39.648955,-83.166418,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/01 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,4,16600,26583143,124,0,44,1,1,2012/08/15 00:00:00+00,635778,672000
-92.500960503,46.6499230410001,594,594,GCOMP301,CARLTON,1995 NORTHERN NATURAL GAS ROAD,CARLTON,MN,55718,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CARLTON,27017,USA,46.649923041,-92.500960503,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/15 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.northernnaturalgas.com/,NORTHERN NATURAL GAS COMPANY,59,NORTHERN NATURAL GAS COMPANY,WITHIN 40 FEET,2,8000,7773996,72173,409863,23156,1721,1,2012/12/28 00:00:00+00,24824,164200
-96.044086228,39.4916803400001,595,595,GCOMP302,HAVENSVILLE,19955 ENGLISH RIDGE RD,HAVENSVILLE,KS,66432,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,POTTAWATOMIE,20149,USA,39.49168034,-96.044086228,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/10/21 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,2,14700,17800836,1541146,732074,573293,10493,2,2012/01/01 00:00:00+00,0,0
-99.395845,37.613702,596,596,GCOMP303,KANSAS-GREENSBURG-KIOWA COUNTY,19TH AVE/NORTH OF J ST,GREENSBURG,KS,67054,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,KIOWA,20097,USA,37.613702,-99.395845,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/09/14 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://peplmessenger.energytransfer.com/,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",28,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",WITHIN 40 FEET,6,26400,43724107,1298700,722819,495321,7113,3,2012/01/19 00:00:00+00,0,0
-108.761570957,41.0588748120001,597,597,GCOMP304,WYOMING - SIMON,2 MILES EAST OF WY-430,ROCK SPRINGS,WY,82902,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SWEETWATER,56037,USA,41.058874812,-108.761570957,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015/09/11 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.questarpipeline.com/,QUESTAR PIPELINE COMPANY,55,QUESTAR PIPELINE COMPANY,WITHIN 40 FEET,1,3350,1948979,0,169559,0,7065,1,2012/11/04 00:00:00+00,0,0
-109.319129,41.524031,598,598,GCOMP305,WYOMING - COLEMAN,"2.5 MILE S. OF I-80 ON HWY 191; I-80 & HWY 191 SOUTH --> SIDE STREET FROM 50262 US-191",GREEN RIVER,WY,82935,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SWEETWATER,56037,USA,41.524031,-109.319129,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/11 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.questarpipeline.com/,QUESTAR PIPELINE COMPANY,55,QUESTAR PIPELINE COMPANY,WITHIN 40 FEET,2,6530,20188341,682470,450968,263106,8819,2,2012/05/12 00:00:00+00,0,0
-109.311286,41.5214510000001,599,599,GCOMP306,WYOMING - KANDA,"2.5 MILE S. OF I-80 ON HWY 191; I-80 & HWY 191 SOUTH --> SIDE STREET FROM 50262 US-191",GREEN RIVER,WY,82935,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SWEETWATER,56037,USA,41.521451,-109.311286,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/11 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.questarpipeline.com/,QUESTAR PIPELINE COMPANY,55,QUESTAR PIPELINE COMPANY,WITHIN 40 FEET,4,7160,9781764,538889,136434,209128,8019,4,2012/05/11 00:00:00+00,0,0
-109.319475,41.5226210000001,600,600,GCOMP307,WYOMING - NIGHTINGALE,"2.5 MILE S. OF I-80 ON HWY 191; I-80 & HWY 191 SOUTH --> SIDE STREET FROM 50262 US-191",GREEN RIVER,WY,82935,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SWEETWATER,56037,USA,41.522621,-109.319475,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/11 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.questarpipeline.com/,QUESTAR PIPELINE COMPANY,55,QUESTAR PIPELINE COMPANY,WITHIN 40 FEET,3,6140,8771977,965071,305824,366268,16578,3,2012/05/03 00:00:00+00,0,0
